"aX,aY,aZ,gX,gY,gZ"
"-0.153931,-0.835815,-0.451538,-37.963867,-9.521484,11.352538"
"-0.134521,-0.842529,-0.481323,-43.579098,-1.037598,10.131835"
"-0.097290,-0.872681,-0.555054,-42.602535,0.305176,10.375976"
"-0.094971,-0.845459,-0.515991,-39.428711,-4.516602,12.695312"
"-0.101440,-0.823853,-0.473389,-40.161129,-9.826660,13.305663"
"-0.092163,-0.848999,-0.424316,-36.560059,-11.596679,13.183593"
"-0.094116,-0.884399,-0.353760,-31.188963,-12.268065,14.770507"
"-0.094971,-0.866333,-0.339355,-26.367186,-6.042480,17.944336"
"-0.078247,-0.896240,-0.399536,-29.113768,3.540039,18.310547"
"-0.045654,-0.935791,-0.502075,-20.141600,-1.647949,23.559568"
"-0.046265,-0.871704,-0.467041,-13.122558,-7.080078,25.695799"
"-0.045898,-0.823975,-0.404541,-5.249023,-13.000487,24.902342"
"-0.038696,-0.850342,-0.374634,-9.277344,-12.084960,19.409180"
"-0.031250,-0.883179,-0.346436,-16.235352,-6.896972,19.409180"
"-0.027588,-0.903809,-0.353638,-22.033689,-3.967285,19.042969"
"-0.018188,-0.959473,-0.365112,-29.724119,1.281738,19.897461"
"-0.012329,-0.980957,-0.380615,-29.663084,5.859375,24.902342"
"-0.009277,-0.916870,-0.417603,-22.521971,6.591796,28.259275"
"-0.017090,-0.835449,-0.411987,-5.737304,4.699707,28.991697"
"-0.007446,-0.841919,-0.387939,-10.498046,1.586914,22.583006"
"0.022583,-0.938965,-0.369995,-20.996092,2.319336,20.935057"
"0.047363,-1.025146,-0.362793,-21.667479,2.136230,24.719236"
"0.030273,-0.933594,-0.273682,-9.155273,-0.244141,37.170410"
"0.024414,-0.891235,-0.234253,-12.451171,3.845215,40.100098"
"0.031128,-0.839111,-0.211670,-15.441894,8.666992,39.123535"
"0.059082,-0.814209,-0.279663,-18.127441,18.432617,36.376953"
"0.096313,-0.777588,-0.365234,-14.892577,19.531250,32.348633"
"0.102661,-0.761353,-0.381348,-7.690429,10.742187,26.733397"
"0.115845,-0.791016,-0.336304,-3.356933,6.347656,23.559568"
"0.102905,-0.846802,-0.283447,4.089355,3.356933,21.057127"
"0.095581,-0.865112,-0.246582,8.666992,4.089355,21.972654"
"0.075439,-0.856201,-0.189941,7.995605,7.202148,23.010252"
"0.058716,-0.785156,-0.216431,10.498046,16.479492,22.399900"
"0.069214,-0.802612,-0.261719,1.708984,21.545408,15.624999"
"0.102539,-0.889771,-0.306641,-9.155273,22.399900,16.662598"
"0.140991,-0.895752,-0.362061,-12.512206,24.291990,20.751951"
"0.122192,-0.770630,-0.416626,-5.371093,24.291990,29.052732"
"0.103638,-0.684448,-0.399902,11.901855,14.038085,26.184080"
"0.087524,-0.630981,-0.355225,17.028809,9.948730,19.042969"
"0.086548,-0.723633,-0.399902,16.662598,6.347656,3.417969"
"0.111694,-0.863403,-0.403198,12.878417,-0.366211,-4.455566"
"0.119629,-0.916138,-0.376709,15.747069,-2.502441,0.549316"
"0.113525,-0.947388,-0.362549,15.502929,2.685547,6.591796"
"0.092651,-0.850342,-0.425171,23.742674,18.005371,19.775391"
"0.072510,-0.773193,-0.454712,40.771481,23.925779,23.315428"
"0.060669,-0.687988,-0.436035,41.442867,22.766111,12.023925"
"0.086792,-0.760376,-0.487549,32.836914,25.207518,4.943848"
"0.102905,-0.847412,-0.562378,23.681639,27.404783,-0.976562"
