"aX,aY,aZ,gX,gY,gZ"
"0.272095,-0.876587,-0.022095,8.544922,-12.451171,-43.334957"
"0.252441,-0.822876,-0.024170,13.000487,-11.718749,-49.072262"
"0.212524,-0.782104,-0.058960,7.873535,-12.817382,-64.147949"
"0.231812,-0.959839,-0.082153,-2.441406,-14.770507,-71.350098"
"0.271729,-1.140991,-0.038818,-5.798339,-18.859863,-69.763184"
"0.260864,-1.108398,-0.008057,2.624511,-18.920898,-52.185055"
"0.198853,-0.979492,0.055054,9.399414,-14.770507,-45.532223"
"0.145508,-0.874634,0.017944,11.230468,-11.047362,-46.264645"
"0.119873,-0.862793,-0.071655,10.314940,-8.056641,-53.894039"
"0.107788,-0.869873,-0.114990,13.244628,-14.831542,-60.974117"
"0.110474,-0.944336,-0.128906,8.972168,-23.986814,-67.565918"
"0.147949,-1.104492,-0.059326,4.882812,-25.695799,-67.382812"
"0.122803,-1.060425,0.038330,10.559081,-25.573729,-55.725094"
"0.096924,-0.985229,0.062744,13.610839,-17.822266,-48.645016"
"0.040283,-0.925537,-0.005249,5.798339,-13.183593,-50.537106"
"0.001709,-0.873047,-0.041748,7.812500,-11.352538,-57.617184"
"-0.022705,-0.889893,-0.098633,7.934570,-12.329101,-68.847656"
"-0.013794,-0.922241,-0.088257,8.911133,-18.981934,-72.814941"
"0.015015,-1.097534,-0.080688,-7.202148,-18.310547,-73.547363"
"0.022339,-1.243530,-0.040405,-19.042969,-17.333984,-64.025879"
"-0.004150,-1.189453,-0.004761,12.084960,-18.371582,-41.137691"
"-0.067139,-1.020386,0.036011,9.033203,-12.817382,-34.362793"
"-0.102905,-0.973022,-0.029419,3.906250,-9.155273,-35.400391"
"-0.120239,-0.945679,-0.042847,7.629394,-8.972168,-38.696289"
"-0.112671,-0.962646,-0.028564,6.042480,-7.995605,-43.762203"
"-0.098755,-1.046387,-0.053101,0.854492,-5.859375,-41.259762"
"-0.090454,-1.091064,-0.058105,0.854492,-5.981445,-36.621094"
"-0.121948,-1.002686,-0.060913,7.568359,-6.042480,-26.306150"
"-0.143677,-0.948730,-0.052490,4.150391,-7.385253,-25.329588"
"-0.162109,-0.904541,-0.026367,3.051758,-7.812500,-28.259275"
"-0.152588,-0.926758,-0.047729,-0.549316,-5.920410,-34.912109"
"-0.147461,-0.971436,-0.099609,-2.319336,-4.211426,-37.658691"
"-0.146362,-0.995850,-0.113770,0.244141,-6.286621,-36.010742"
"-0.154175,-1.004028,-0.097412,3.906250,-8.300781,-33.691406"
"-0.167603,-1.032715,-0.069946,-1.708984,-11.047362,-29.602049"
"-0.197876,-0.987305,-0.014038,5.004883,-11.718749,-23.620604"
"-0.208130,-0.936035,0.000977,9.765625,-7.263183,-22.460936"
"-0.208984,-0.962646,-0.075562,1.098633,-3.173828,-25.634764"
"-0.192139,-1.048340,-0.100220,-1.831055,-2.807617,-25.817869"
"-0.178101,-1.115356,-0.087646,0.976562,-5.676269,-17.333984"
"-0.185913,-1.116333,-0.080322,9.887695,-6.713867,-3.967285"
"-0.221558,-0.975586,-0.018433,16.845703,-5.676269,3.234863"
"-0.229126,-0.939209,-0.030762,8.544922,-1.281738,1.770019"
"-0.213135,-1.007935,-0.116943,-5.859375,3.601074,-0.305176"
"-0.203613,-1.051636,-0.122314,-6.530761,-0.061035,4.821777"
"-0.188477,-1.116943,-0.067871,-4.455566,-0.549316,15.747069"
"-0.187744,-1.117310,-0.022705,-0.305176,1.281738,22.705076"
"-0.177612,-1.112671,-0.000977,-1.770019,6.103515,34.423828"
"-0.166870,-1.150757,-0.023193,-9.643555,13.916015,45.104977"
""
